,ClassID,ExptID,BatchID,Drive,JV_ok,PL_ok,DF_ok,Shunted,Temp (deg C),RH (%),Oxygen (%),Illum (Nsuns),MA fraction,PLQY_0,xy1t0_0,xy0t1_0,xy0t1Norm_0,xy1t1_0,t0xy1_0,t1xy0_0,xy2t0,xy3t0,xy2t1,xy3t1,frac_bright_0,pred_horiz,QFLS_0,beta_mean,beta_std,cv_slopes,dDFmeandt,dDFmediandt,dDFstddt,dDFskewdt,dDFkurtdt,d2DFmeandt2,d2DFmediandt2,d2DFstddt2,d2DFskewdt2,d2DFkurtdt2,DFmean_0,DFmedian_0,DFstd_0,DFskew_0,DFkurtdt_0,Jmpp_0,Vmpp_0,Pmpp_0,Jsc_0,Voc_0,dJmppdt,dVmppdt,dPmppdt,dJscdt,dVocdt,ddJmppdt2,ddVmppdt2,ddPmppdt2,ddJscdt2,ddVocdt2,Jschyst_0,Vochyst_0,FFhyst_0,dJsc_fwddt,dVoc_fwddt,dFF_fwddt,dJsc_revdt,dVoc_revdt,dFF_revdt,ddJsc_fwddt2,ddVoc_fwddt2,ddFF_fwddt2,ddJsc_revdt2,ddVoc_revdt2,ddFF_revdt2,dPLdt,ddPLdt2,t_Jsc75,t_Voc75,t_PCE75,t_Jsc75_max,t_Voc75_max,t_PCE75_max,dxy1t0dt,dxy0t1dt,dxy0t1Normdt,dxy1t1dt,dt0xy1dt,dt1xy0dt,dfrac_brightdt,dxy2t0dt,dxy3t0dt,dxy2t1dt,dxy3t1dt,dbeta_meandt,dbeta_stddt,dcv_slopesdt,ddxy1t0,ddxy0t1,ddxy0t1Norm,ddxy1t1,ddt0xy1,ddt1xy0,ddfrac_bright,ddxy2t0,ddxy3t0,ddxy2t1,ddxy3t1,ddbeta_mean,ddbeta_std,ddcv_slopes,t_Vocmax,t_FF90,t_Jsc90,DFCV_0,dDFCVdt,d2DFCVdt2,sexp_beta,sexp_tau,sexp_R2,sexp_MAE,sexp_RMSE,sexp_Jsc75,sexpsig_beta,sexpsig_tau,sexpsig_a0,sexpsig_shift,sexpsig_sharp,sexpsig_R2,sexpsig_MAE,sexpsig_RMSE,sexpsig_Jsc75,quint_c5,quint_c4,quint_c3,quint_c2,quint_c1,quint_c0,quint_R2,quint_MAE,quint_RMSE,quint_Jsc75,plin_y1,plin_y2,plin_y3,plin_t1,plin_t2,plin_t3,plin_R2,plin_MAE,plin_RMSE,plin_Jsc75,t_Jsc80,t_PCE80,Rs_hyst,Rsh_hyst,n_id_hyst,J0_hyst,JL_hyst,Rs_fwd_0,Rsh_fwd_0,n_id_fwd_0,J0_fwd_0,JL_fwd_0,Rs_rev_0,Rsh_rev_0,n_id_rev_0,J0_rev_0,JL_rev_0,dRs_fwd_dt,dRsh_fwd_dt,dn_id_fwd_dt,dJ0_fwd_dt,dJL_fwd_dt,dRs_rev_dt,dRsh_rev_dt,dn_id_rev_dt,dJ0_rev_dt,dJL_rev_dt,ddRs_fwd_dt2,ddRsh_fwd_dt2,ddn_id_fwd_dt2,ddJ0_fwd_dt2,ddJL_fwd_dt2,ddRs_rev_dt2,ddRsh_rev_dt2,ddn_id_rev_dt2,ddJ0_rev_dt2,ddJL_rev_dt2,frac_Rs_rev_FF90,frac_Rs_fwd_FF90,frac_Rsh_rev_FF90,frac_Rsh_fwd_FF90,t_FF95,FF_0,dFFdt,ddFFdt2
20,210122_Schrodingers_Perovskite,W86-5-8_unsteady_bias_and_light,WDS84-5,EP4,TRUE,TRUE,TRUE,FALSE,25,40,21,1,1,0.00181967,1.46E+18,7.70E+16,0.026982382,8.05E+16,1.38E+18,2.58E+17,7.134967132,92.59676191,16.53026021,338.7331083,0.95061849,16,1.170733847,1.35171E+15,5.92033E+15,0.728659985,80.26915826,36.42857143,62.00890054,-0.000164991,-0.001897456,-7.59947035,-3.214285714,-6.717447225,0.000124203,0.000690206,24737.14296,21200,5472.460131,0.793920333,-0.976826203,0.019613763,0.78,0.015298735,0.022609638,1.0317787,3.99E-05,-0.001473214,1.98E-06,1.72E-05,0.001747207,-6.68E-06,-0.001540179,-3.56E-05,-6.64E-06,-0.001147411,2.33E-06,0.003678118,0.005764829,4.66E-06,-0.002555318,-0.010194467,4.31E-06,-0.002316997,-0.006440087,-9.83E-06,0.000898267,-0.001240345,-9.65E-06,0.000546552,-0.001179386,0.027864829,-0.00852543,935,1339,1015,907,1239,945,0.075368387,-0.007468145,-0.03694889,0.221296344,0.081475308,0.028258584,-0.03191974,-0.015804911,-0.037325657,-0.023661324,3.24225E+14,-0.151613236,0.198925205,-0.002611112,-0.00286215,-0.001500641,0.006718011,-0.00624628,-0.003217154,-0.006796123,0.033010961,0.020197922,0.022578946,0.006873191,0.007510148,0.1561983,-0.007451453,-0.007438355,781,1225,449,0.221224421,0.0017209,-0.00020374,1,3708.496372,0.941227225,0.019125572,0.021642275,1069,1,5080.958565,0.84868721,814.8348253,0.005599887,0.986052173,0.009422942,0.010543094,959,5.16E-16,-1.41E-12,1.36E-09,-6.28E-07,-0.000112394,1.009599887,0.990095194,0.007437334,0.008884598,961,0.969505035,0.439005535,1.00E-10,245.4818077,2001.146649,3000,0.986999437,0.00867581,0.010178784,973,783,939,15.82721785,43867.29077,0.725557633,3.17E-06,1.17E-05,39.5304214,38378.67581,3.998778552,8.90E-07,-0.022455452,23.70320355,82245.96657,4.724336186,4.06E-06,-0.022443738,-0.759386462,-414.6027356,0.268468605,6.56E-06,-9.88E-06,-1.896581568,1463.618349,0.177372431,4.65E-06,-8.20E-06,-0.804232004,1182.664263,0.056610179,2.41E-06,8.37E-06,-0.333744786,7350.426603,0.061721513,2.04E-06,8.97E-06,0.016124458,0.242974434,1.045879443,14.43087776,16,0.655805961,-0.001480808,-0.000575652
21,210122_Schrodingers_Perovskite,WDS84-1-8_unsteady_bias_and_light,WDS84-1,EP4,TRUE,TRUE,TRUE,FALSE,25,40,21,1,1,0.001735975,4.33E+18,1.40E+17,0.046535659,2.90E+17,4.33E+18,1.80E+17,6.286883247,42.60801192,6.127621596,44.66740902,0.323614345,16,1.169516582,-5.53167E+15,2.07E+16,-0.350597949,8.849256206,2.142857143,7.603631314,-0.005450161,-0.113996622,-3.372098194,-0.892857143,-3.778116822,0.00127292,0.035701385,20077.76426,17430,4427.387411,1.729291153,8.999995401,0.014144118,0.7,0.009900883,0.02459702,0.93738972,0.000141389,-0.006383929,-4.88E-06,3.20E-05,0.000997411,-1.92E-05,0.002120536,1.77E-05,-5.13E-06,-0.000735881,4.40E-05,0.014815114,0.074446515,-3.53E-06,0.001836033,0.000190806,-6.27E-06,-0.000697567,0.001297038,3.55E-06,-0.002024092,0.001027984,5.07E-06,-0.000341812,-0.00017581,-0.005549305,0.010183198,972,,,930,,978,-0.020830308,-0.02651391,-0.028986724,-0.017337184,-0.0215593,-0.005036761,0.002974358,0.004414021,0.018672688,0.00227194,-2.02063E+15,-0.024339166,-0.017506747,0.086872022,0.027265494,0.02515796,0.023171985,0.019122439,0.028239097,0.00711476,-0.015010951,-0.010159622,-0.046313147,-0.034394191,-0.122036694,0.031438036,0.019416888,-0.058726524,784,,376,0.220511973,0.000279232,-0.000150747,1,3842.332453,0.976734316,0.008311475,0.010830069,1069,1,3796.500754,0.97023717,942.956669,0.025455494,0.979853097,0.008100623,0.010078072,959,1.18E-15,-3.33E-12,3.06E-09,-9.50E-07,-0.000235731,1.020062059,0.990647362,0.006085494,0.006866578,961,0.911736644,0.53602048,0.005,360.0603812,2006.414119,3000,0.978652908,0.008019913,0.010373915,973,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.429409097,-0.001182392,0.001161623
22,210122_Schrodingers_Perovskite,YM5-1-3_Full_Suite_15min_50RH,YM5-1,EP4,TRUE,TRUE,TRUE,FALSE,25,50,21,1,1,0.001257738,3.79E+17,5.56E+16,0.028789886,1.23E+16,3.51E+17,1.39E+17,1.202841296,10.33478684,9.770739018,205.7093025,0.64010028,120,1.161185707,7.89863E+14,1.77673E+15,0.430817677,-1.009016996,3.761904762,-6.272189549,-0.004173826,-0.077502114,0.186328634,0.092063492,0.152950279,6.81E-05,0.001178435,71226.17998,59870,48199.10054,6.849444712,56.71878994,0.02326215,0.7,0.016283505,0.025288682,0.9901463,-4.86E-07,0.000184524,3.96E-06,-5.80E-07,-0.000305896,-1.68E-08,8.33E-06,1.82E-07,-9.87E-08,1.95E-05,1.30E-06,0.007027657,0.000129349,-5.28E-07,-0.000321155,0.000430503,-5.02E-07,-0.000320864,0.000364227,-1.03E-07,1.76E-05,-5.35E-06,-1.03E-07,1.73E-05,-2.45E-06,-0.000574722,9.19E-05,3150,,1830,3090,,1710,0.009913642,-0.003163026,-0.002178167,0.000129632,0.010940221,0.001453946,-0.003784988,-0.005668786,-0.008302332,-0.006643643,1.82641E+13,-0.014478661,-0.004281386,0.000981434,-0.000681908,0.000414418,0.000323385,0.000267066,-0.000783866,0.000346193,0.000153414,0.000717842,0.000913448,0.000769746,0.000783491,0.00106372,0.000477462,-8.32E-05,1485,,1470,0.676704837,-7.86E-05,3.80E-07,1,10892.62711,0.920356899,0.020996017,0.02858148,3135,1,7960.620109,0.767162747,7030.080456,0.395219009,0.921045638,0.020471976,0.028457628,3150,-1.20E-18,3.57E-15,3.56E-11,-1.62E-07,8.85E-05,0.975990595,0.96236929,0.016196806,0.019646348,2880,0.934793918,0.798095436,0.312834693,1357.104231,1778.246371,14577.71081,0.992907847,0.006849047,0.008529031,3060,1755,1740,34.19103578,39798.71634,1.083649602,3.53E-06,2.23E-05,48.05752165,98866.45926,4.40131453,3.72E-06,-0.025238651,82.24855743,59067.74293,3.317664928,1.93E-07,-0.025260903,-0.240690797,181.6651698,-1.59E-05,1.52E-08,4.01E-07,-0.463070343,720.5616715,0.007926619,3.24E-08,7.28E-07,0.00195579,144.3851484,0.0001688,1.12E-09,1.37E-07,0.014412046,-64.30910554,-0.000523464,-1.18E-09,8.53E-08,,,,,3285,0.650312847,0.000388065,-3.01E-06
23,210122_Schrodingers_Perovskite,YM5-6-5_Full_Suite_15min,YM5-6,EP4,TRUE,TRUE,TRUE,FALSE,25,40,21,1,1,0.001208066,6.86E+17,5.21E+16,0.029537108,1.35E+16,6.75E+17,1.20E+17,0.010653162,8.310420655,2.904760401,180.6423846,0.884616759,120,1.160144019,1.17905E+15,1.12432E+15,0.583415702,5.66758269,4.619047619,3.394579411,-0.000608438,-0.011138546,-0.241932669,-0.244444444,0.023523601,1.17E-05,0.000186776,75563.14441,67780,39261.30361,7.059344853,59.43759036,0.02200116,0.7,0.015400812,0.024359367,0.96985184,3.43E-06,0.000434524,1.22E-05,-2.50E-06,-5.64E-05,-3.38E-07,7.54E-06,-6.66E-08,-5.22E-08,1.78E-05,1.70E-06,0.008160155,0.001259036,-2.44E-06,-5.46E-05,0.000720331,-2.42E-06,-6.85E-05,0.000545314,-4.80E-08,1.07E-05,-1.20E-05,-4.69E-08,1.19E-05,-9.63E-06,-0.000901468,4.56E-05,2100,,2100,2100,,1830,0.004587041,-0.00448296,-0.002994426,-0.003428131,0.004691296,-0.002776717,-0.005106736,0.585613632,0.012323559,-0.100998901,1.74283E+13,-0.00924593,-0.005107967,-0.000683179,-0.000157603,0.000336889,0.000272414,0.00010153,-0.000161742,6.81E-05,0.000144101,-0.001111232,4.85E-05,-0.019596131,-0.052162415,0.000647449,0.000487237,6.45E-05,1365,2940,1545,0.519582713,5.98E-06,1.97E-06,0.929195703,12670.24495,0.887714131,0.024798064,0.030813678,3315,0.999999984,4648.490823,0.485995529,7562.806809,1.742307266,0.895202687,0.023708587,0.029768439,3360,-9.50E-18,8.86E-14,-2.72E-10,3.04E-07,-0.000170096,1.000170233,0.97268424,0.012234956,0.015198042,2610,0.906376,0.762735603,0.552664955,1513.294001,2147.739639,30666.12458,0.985389364,0.009256632,0.011115156,3885,1875,2010,26.78064655,28834.70504,0.996348223,2.33E-05,1.48E-05,21.27812494,204676.5811,5.691537645,3.01E-05,-0.024362789,48.05877149,175841.8761,4.695189421,6.80E-06,-0.024348035,-0.168409705,11486.08531,-0.006085147,-1.98E-07,2.60E-06,-0.355145726,-704.2304562,0.003621628,6.32E-08,2.38E-06,0.006535453,-21.44640526,-0.000261252,-1.12E-08,5.83E-08,0.0074061,-45.41001164,-0.000154189,-3.17E-09,4.72E-08,1.528813742,0.408809958,0.020837586,0.02394386,2595,0.651886868,0.000633133,-1.37E-05
24,210122_Schrodingers_Perovskite,YM5-12-3_Full_Suite_15min_60RH,YM5-12,EP4,TRUE,TRUE,TRUE,FALSE,25,60,21,1,1,0.001182631,5.28E+17,9.24E+16,0.047662694,4.94E+16,4.48E+17,2.25E+17,10.36053149,626.2610202,0.455981457,-0.750373962,0.5700618,120,1.159593921,3.78858E+15,5.05008E+15,1.692414944,-8.595063466,-5.30952381,-0.896886988,0.00286372,0.034952628,0.76494738,0.604761905,0.392917623,-7.29E-05,-0.000932941,87205.2047,77340,45271.24045,6.118100502,48.5048507,0.02302929,0.7,0.016120503,0.025950215,0.98745147,1.06E-06,0.000416667,1.04E-05,-3.85E-06,-5.05E-05,-2.25E-07,5.56E-06,-2.68E-08,-6.99E-08,1.05E-05,1.50E-06,0.000814689,0.013031508,-5.89E-06,-0.000126013,0.000543564,-6.05E-06,-5.67E-05,0.000133833,-1.08E-07,1.66E-05,-1.93E-05,-1.09E-07,1.18E-05,-5.95E-06,0.001220046,-4.67E-05,1830,1410,1410,1830,1410,1110,0.001078481,-0.004991341,-0.005415034,-0.006166939,0.001118965,-0.000826146,-0.005382962,-0.001607201,-0.003980105,0.394123415,-7.58794E+14,-0.0096278,-0.006471314,-0.007399843,-0.000858532,0.000462884,0.00041614,0.000535773,-0.001007774,-0.000460173,-7.36E-05,0.000803574,0.000826551,0.00782683,-0.441931921,0.000770054,0.000554426,0.000895324,900,2355,1080,0.519134616,4.14E-05,-5.50E-08,1,7066.991163,0.894834644,0.025126264,0.030615832,2040,0.615493137,100000,0.786274602,1294.536373,0.004382931,0.99045063,0.007706898,0.009225652,1755,-1.66E-16,9.24E-13,-1.79E-09,1.35E-06,-0.000423118,1.011565719,0.995619046,0.004794679,0.006248763,1815,0.941275969,0.635618044,0.999135145,798.1603205,2386.094779,39.41347219,0.987009363,0.008858851,0.010760314,1800,1365,1155,21.82357163,5443.358136,0.934544529,1.68E-06,4.09E-05,77.69614319,29036.22301,4.001412444,1.77E-06,-0.025949147,99.51971482,23592.86487,3.066867915,9.43E-08,-0.025990034,-0.343270612,671.2254204,0.001773609,1.02E-08,6.38E-06,-0.611097286,-433.1538537,0.015650691,8.30E-08,6.08E-06,0.002021213,-39.31860968,0.000249792,8.95E-10,8.36E-08,0.016823049,-64.32846766,-0.00059194,4.34E-10,3.00E-08,1.507026337,1.32622149,1.035931772,0.224214616,1425,0.629103162,0.000544814,-6.01E-06
25,210122_Schrodingers_Perovskite,WDS84-11-8_MPPT_Only,WDS84-11,EP4,TRUE,TRUE,TRUE,TRUE,25,40,21,1,1,0.002206254,8.76E+17,6.88E+16,0.020522577,1.28E+16,8.23E+17,2.95E+17,0.133436002,-0.069074757,0.251194278,-0.093241926,0.665612135,16,1.175713981,4.08157E+14,1.39327E+15,0.587092888,,,,,,,,,,,,,,,,0.018876438,0.76,0.014346093,,1.0451939,2.25E-05,0.001875,5.31E-05,,,6.14E-06,-0.000669643,-7.84E-06,,-0.000417465,,,,,,,,,,,,,,,,0.003096165,-0.003448147,,,1593,,1737,1543,0.119552168,-0.014918057,-0.012961169,0.123572172,0.128520269,0.010145309,-0.02037718,-0.043441153,1.261410163,0.193384202,-1.12E+18,-0.266141689,0.077460299,-0.008219152,-0.024776905,-0.024908471,-0.011470271,-0.212993569,-0.027051207,-0.002411444,0.028982614,-0.13628435,-0.580660822,-0.107370797,-0.281522439,0.66247339,-0.141769193,-0.048064682,1733,314,144,,,,1,7066.991163,0.894834644,0.025126264,0.030615832,2040,0.615493137,100000,0.786274602,1294.536373,0.004382931,0.99045063,0.007706898,0.009225652,1755,-1.66E-16,9.24E-13,-1.79E-09,1.35E-06,-0.000423118,1.011565719,0.995619046,0.004794679,0.006248763,1815,0.941275969,0.635618044,0.999135145,798.1603205,2386.094779,39.41347219,0.987009363,0.008858851,0.010760314,1800,,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,
26,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_30RH_air_2,YM16-14,EP4,TRUE,TRUE,TRUE,FALSE,35,30,21,1,1,0.001373075,1.05E+18,5.04E+16,0.028200718,1.57E+16,1.04E+18,1.41E+17,-0.379907353,-1.446360047,2.310447683,94.724254,0.33306977,120,1.163453882,-1.9565E+14,5.38673E+14,0.489031709,3.863181922,4.476190476,-5.381753425,-0.001025677,-0.016736838,1.048239827,0.949206349,0.502029025,-6.33E-06,4.53E-06,83934.15337,76810,40580.02318,6.757355831,56.19000621,0.018531295,0.78,0.01445441,0.021189365,0.98747789,2.41E-06,0.000333333,8.19E-06,-5.97E-06,5.74E-06,-4.35E-07,-3.97E-06,-4.17E-07,7.79E-08,1.18E-06,1.25E-06,0.001578576,0.020533162,-6.02E-06,4.83E-05,0.000303477,-6.00E-06,9.74E-05,0.000434594,8.97E-08,5.36E-06,-1.29E-05,9.01E-08,3.49E-07,-2.40E-05,0.005356733,-1.03E-05,5716,,2835,5716,,2070,0.010989685,-0.003443627,-0.004359664,-0.000519443,0.011015296,0.006981685,-0.001378062,-0.002944821,0.001465011,-0.007327882,1.22191E+14,0.017688482,0.000857261,0.000148241,-0.000108368,0.000123469,8.18E-05,6.34E-06,-0.000111187,5.25E-05,-0.000108027,-0.00026244,-4.84E-05,0.000965904,0.000827858,0.000527405,-0.000304578,-6.04E-06,1725,1995,1665,0.483474504,-8.64E-05,-1.79E-08,0.758655525,34035.40038,0.913044054,0.015505963,0.018686192,2040,0.439344172,27692.37302,0.39670938,7487.811036,0.000954157,0.997886886,0.002112276,0.002912947,5716,-2.13E-19,3.34E-15,-2.09E-11,6.18E-08,-0.000107391,0.978491581,0.996668069,0.00274781,0.003657793,5746,0.953355717,0.745371166,6.73E-05,196.5254997,6347.779674,8264.376836,0.954746831,0.010472615,0.013480179,6211,5011,2175,9.091268103,209258.0448,0.16233661,4.30E-07,1.36E-05,15.16121546,245823.914,3.867555652,1.24E-06,-0.021178738,24.25248356,36565.86924,3.705219042,8.14E-07,-0.021192291,0.021191287,-3084.183241,-0.013078666,-1.13E-08,5.95E-06,0.033615673,-1682.512241,-0.012965007,-6.84E-09,5.97E-06,-0.000723945,-49.45525162,0.000209403,5.71E-10,-9.05E-08,-7.07E-06,-152.4122998,0.000263353,4.71E-10,-1.00E-07,1.61570888,1.767996932,0.081916961,0.026047997,1590,0.690804328,0.000600569,-2.34E-05
27,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_50RH_air_bad_DF,YM15-10,EP4,FALSE,FALSE,FALSE,FALSE,85,40,21,1,1,0.000906988,6.84E+17,4.08E+16,0.03510301,1.19E+16,6.81E+17,6.53E+16,-0.260598698,-0.752364618,-0.266491033,-0.742087812,0.376524249,120,1.152733658,-1.35024E+14,4.58243E+14,0.4714333,351.9111817,20.73809524,657.2967823,-0.025028862,-0.345841221,-0.135654499,0.366666667,2.097194032,0.000525393,0.006109097,71990.69269,61470,42377.02186,6.076825571,47.18870291,0.01906273,0.79,0.015059557,0.021848618,0.95455123,-1.47E-05,8.33E-05,-1.02E-05,-1.58E-05,5.14E-05,-2.43E-07,-5.56E-06,-3.00E-07,3.07E-07,-3.56E-06,4.02E-06,0.002157727,0.025768327,-1.63E-05,5.83E-05,-7.02E-05,-1.62E-05,2.02E-05,-0.000416398,2.83E-07,-1.08E-06,2.19E-06,2.84E-07,-1.22E-06,-3.72E-07,-0.000495832,-3.63E-05,120,120,105,120,120,105,0.002029268,-0.003894839,-0.003088232,-0.002219662,0.001919062,0.00046697,-0.000504895,-0.069990405,-0.375984298,-0.082225386,-1.87072E+15,0.002229983,-0.00201984,5.84E-05,-3.12E-05,0.0001338,0.000149065,0.0001476,-3.81E-05,-1.92E-05,-4.94E-05,-0.004056387,-0.024471439,-0.006338588,-0.043125681,0.00040452,0.000171266,2.70E-07,60,105,120,0.588645841,0.004360632,5.70E-06,0.390492147,99999.99998,0.944159573,0.005107295,0.006327124,2040,0.841180556,67.8125744,0.096313812,2416.891584,0.013923344,0.998885711,0.000729337,0.00089378,5716,-3.53E-12,2.25E-09,-4.37E-07,3.82E-05,-0.00208877,0.99977552,0.999620351,0.000398477,0.000521703,5746,0.88753881,1,0.99999119,136.5484073,1642.152756,3000,0.899204103,0.006793788,0.008500675,6211,120,105,1.713860069,28816.03582,0.18384069,3.09E-11,1.26E-06,31.47977633,92483.28105,1.338800557,1.90E-12,-0.021732645,29.76591626,63667.24523,1.522641247,3.28E-11,-0.021731389,-0.010878016,-266.014921,0.001189546,7.80E-14,1.62E-05,-0.025555272,-369.0580368,0.00236429,3.02E-12,1.60E-05,-0.000131094,49.58302226,2.21E-05,2.85E-15,-2.75E-07,-0.00045825,31.99564318,6.01E-05,1.23E-13,-2.70E-07,0.922353241,0.980411343,0.241822976,0.39004626,105,0.722086072,4.74E-06,-2.24E-05
28,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_60RH_air_bad2,YM16-5,EP4,TRUE,FALSE,FALSE,TRUE,85,60,21,1,1,0.000149154,6.45E+16,9.83E+16,0.463303686,2.83E+16,4.63E+16,1.08E+17,1.018040668,0.455296496,0.364822851,0.421232948,1,120,1.106067061,5.53076E+15,1.93556E+15,-0.434371761,343.9765313,24.5952381,551.731678,-0.030001708,-0.379077735,-3.728272761,1.138095238,-2.615809939,0.001036902,0.011721299,68802.4323,59040,39015.75858,6.561211463,52.87827827,0.019750735,0.77,0.015208066,0.021667,0.94167742,-2.52E-05,-0.000684524,-3.15E-05,-1.84E-05,0.000210859,2.46E-07,-1.55E-05,-8.67E-08,5.11E-07,-3.26E-06,4.37E-06,0.004995397,0.060200243,-1.82E-05,0.000317477,-0.001362715,-1.81E-05,0.000311163,-0.000176136,4.88E-07,-9.56E-06,-7.22E-05,4.88E-07,-1.44E-05,-4.88E-05,0.00714024,-9.15E-05,480,,120,480,,120,0.003228541,0.007144326,-0.000216949,0.018230733,0.007594264,0.006867012,-5.57E-05,-0.001136526,0.022722376,0.018565649,4.94518E+14,0.007669617,0.016319795,-0.005022187,0.000107298,0.000289666,0.000286752,-1.95E-05,0.000124001,0.000237714,3.86E-05,0.00019817,0.000997963,-0.000800656,-0.002680044,0.000299964,-0.000409781,0.000795057,390,90,120,0.567069467,0.003476047,-1.62E-05,0.648248925,3977.040223,0.965587278,0.010774033,0.01350871,600,0.607101026,4626.180582,0.978619814,608.689388,0.067785718,0.970078416,0.009615178,0.012596406,600,-1.93E-14,3.09E-11,-1.80E-08,4.97E-06,-0.001067137,0.983832524,0.971126134,0.009854207,0.012373907,630,0.901200621,0.367742488,0.000399083,91.72743362,1791.856047,3000,0.958681022,0.011801207,0.014802298,600,360,120,19.87915227,946217.9763,2.209701131,7.01E-06,1.26E-05,37.38191705,56161.18004,1.524839351,5.61E-11,-0.0215989,17.50276478,1002379.156,3.734540482,7.01E-06,-0.021586299,0.088036274,2840.818731,0.028040406,5.46E-08,1.82E-05,0.427852036,-6539.956269,-0.010241798,-4.97E-08,1.78E-05,0.009720296,-301.7595668,0.00115465,5.40E-09,-5.03E-07,-0.015767973,858.0305314,0.002666745,5.60E-09,-4.10E-07,3.158816297,1.359135508,0.103330004,2.637130841,60,0.745371953,-0.00113449,-2.06E-05
29,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_60RH_air,YM16-5,EP4,TRUE,TRUE,TRUE,FALSE,85,60,21,1,1,0.00100727,9.24E+17,4.31E+16,0.039121673,1.63E+16,9.19E+17,9.27E+16,-0.496081058,-1.51593053,-0.413720567,-1.397380336,0.650802428,120,1.155444728,4.27903E+14,6.68123E+14,0.477097776,412.7359197,17.52380952,440.367443,-0.037800794,-0.386125924,-11.96243368,1.077777778,-17.56637197,0.002139431,0.027072162,69511.99713,59130,46548.78403,6.67146353,53.30746272,0.019905108,0.8,0.015924087,0.021249937,0.97043216,-1.91E-05,0.000190476,-1.20E-05,-1.69E-05,-1.03E-05,7.15E-07,-9.52E-06,3.90E-07,4.21E-07,4.00E-06,7.52E-06,0.002648563,0.026109657,-1.67E-05,1.68E-05,-6.67E-05,-1.66E-05,-2.35E-05,-0.000151076,4.13E-07,-7.29E-09,1.79E-06,4.07E-07,4.31E-07,3.60E-06,0.000830807,0.000136069,990,,375,990,,375,0.000126413,-0.001110031,-0.00226433,-0.002300639,4.55E-05,0.004349804,-0.001190658,-0.003135476,0.000612861,-0.006950588,-8.35554E+13,-0.004539168,-0.002817839,-0.000287622,0.000123605,0.000372463,0.000252642,0.000442596,0.000122206,0.000227898,-0.000740112,-0.000127024,-4.29E-05,0.000324547,4.84E-05,-0.001697929,0.000223713,9.06E-05,0,345,210,0.669651081,0.001296909,-0.000118778,0.649494024,6777.837015,0.974752081,0.008865211,0.011046374,1005,0.441795576,19993.58287,0.824264913,1142.368428,0.004026915,0.998520828,0.002186562,0.002673723,975,-6.49E-16,2.27E-12,-3.05E-09,1.90E-06,-0.000701289,0.978536263,0.99634108,0.002857513,0.004205168,990,0.925320561,0.560093259,0.999531075,61.27840145,1956.205695,3000,0.994849771,0.00412208,0.004989077,975,735,300,0.494119751,66146.63089,0.131648608,9.80E-11,6.50E-07,12.26890691,91824.0569,1.509408358,2.09E-11,-0.021145708,11.77478716,25677.42601,1.641056966,1.19E-10,-0.021145059,-0.001996001,-452.3104167,-0.00055403,-1.21E-13,1.66E-05,0.009069448,-62.03590977,-0.001277302,-1.07E-12,1.66E-05,0.000224692,20.69618841,1.63E-05,4.48E-15,-4.12E-07,0.000479913,3.937859911,2.79E-05,3.13E-14,-4.06E-07,0.976414322,1.004679685,0.4190669,0.250736617,225,0.772203404,4.36E-05,4.68E-07
